#Mini MPD Rad MJ_2M MH_2M MK_2M MZ087 MW146 MF213 MHw sigmaJ sigmaH sigmaKs minJ minH minKs maxJ maxH maxKs
0.002  0.002  0.105  37.257  34.027  53.596  99.0  37.278  99.0  36.219  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.003  0.003  0.105  34.125  32.029  49.186  99.0  34.146  99.0  33.528  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.004  0.004  0.105  31.374  30.144  45.126  99.0  31.395  99.0  31.058  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.005  0.005  0.105  29.128  28.509  41.686  99.0  29.149  99.0  28.981  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.006  0.006  0.104  27.154  27.049  38.646  99.0  27.175  99.0  27.131  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.007  0.007  0.103  25.426  25.745  35.936  99.0  25.447  99.0  25.492  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.008  0.008  0.103  23.951  24.625  33.626  99.0  23.972  99.0  24.083  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.009  0.009  0.102  22.701  23.651  31.616  99.0  22.722  99.0  22.878  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.01  0.01  0.101  22.269  23.117  30.466  99.0  22.29  99.0  22.43  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.012  0.012  0.1  21.375  22.018  28.136  99.0  21.396  99.0  21.501  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.015  0.015  0.098  20.524  21.017  25.986  99.0  20.545  99.0  20.623  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.02  0.02  0.095  19.661  19.836  23.286  99.0  19.682  99.0  19.698  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.03  0.03  0.09  18.208  18.269  20.016  99.0  18.229  99.0  18.221  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.04  0.04  0.085  16.95  17.091  17.966  99.0  16.971  99.0  16.98  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
