#Mini MPD Rad MJ_2M MH_2M MK_2M MZ087 MW146 MF213 MHw JH JKs HKs medianJ medianH medianKs sigmaJ sigmaH sigmaKs maxJ maxH maxKs minJ minH minKs medianJH medianJKs medianHKs sigmaJH sigmaJKs sigmaHKs maxJH maxJKs maxHKs minJH minJKs minHKs counts
0.0  0.0  0.102  39.275  34.533  55.846  99.0  39.295  99.0  37.519  4.742  -16.571  -21.313  39.275  34.533  55.846  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  4.742  -16.571  -21.313  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.001  0.001  0.106  34.782  31.619  49.146  99.0  34.802  99.0  33.772  3.163  -14.364  -17.527  34.782  31.619  49.146  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  3.163  -14.364  -17.527  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.002  0.002  0.109  28.625  27.479  40.286  99.0  28.645  99.0  28.334  1.146  -11.661  -12.807  28.625  27.479  40.286  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  1.146  -11.661  -12.807  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.003  0.003  0.111  24.737  24.746  34.486  99.0  24.757  99.0  24.739  -0.009  -9.749  -9.74  24.737  24.746  34.486  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.009  -9.749  -9.74  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.004  0.004  0.111  22.018  22.723  30.226  99.0  22.038  99.0  22.155  -0.705  -8.208  -7.503  22.018  22.723  30.226  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.705  -8.208  -7.503  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.005  0.005  0.11  21.305  21.82  28.256  99.0  21.325  99.0  21.408  -0.515  -6.951  -6.436  21.305  21.82  28.256  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.515  -6.951  -6.436  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.006  0.006  0.11  20.619  20.936  26.366  99.0  20.639  99.0  20.685  -0.317  -5.747  -5.43  20.619  20.936  26.366  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.317  -5.747  -5.43  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.007  0.007  0.109  20.114  20.314  25.016  99.0  20.134  99.0  20.156  -0.2  -4.902  -4.702  20.114  20.314  25.016  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.2  -4.902  -4.702  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.008  0.008  0.108  19.678  19.793  23.746  99.0  19.698  99.0  19.703  -0.115  -4.068  -3.953  19.678  19.793  23.746  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.115  -4.068  -3.953  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.009  0.009  0.107  19.37  19.407  22.826  99.0  19.39  99.0  19.378  -0.037  -3.456  -3.419  19.37  19.407  22.826  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.037  -3.456  -3.419  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.01  0.01  0.107  19.043  19.0  21.876  99.0  19.063  99.0  19.034  0.043  -2.833  -2.876  19.043  19.0  21.876  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.043  -2.833  -2.876  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.012  0.012  0.106  18.017  17.986  19.836  99.0  18.037  99.0  18.01  0.031  -1.819  -1.85  18.017  17.986  19.836  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.031  -1.819  -1.85  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
