#Mini MPD Rad MJ_2M MH_2M MK_2M MZ087 MW146 MF213 MHw JH JKs HKs medianJ medianH medianKs sigmaJ sigmaH sigmaKs maxJ maxH maxKs minJ minH minKs medianJH medianJKs medianHKs sigmaJH sigmaJKs sigmaHKs maxJH maxJKs maxHKs minJH minJKs minHKs counts
0.002  0.002  0.105  37.257  34.027  53.596  99.0  37.278  99.0  36.219  3.23  -16.339  -19.569  37.257  34.027  53.596  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  3.23  -16.339  -19.569  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.003  0.003  0.105  34.125  32.029  49.186  99.0  34.146  99.0  33.528  2.096  -15.061  -17.157  34.125  32.029  49.186  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  2.096  -15.061  -17.157  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.004  0.004  0.105  31.374  30.144  45.126  99.0  31.395  99.0  31.058  1.23  -13.752  -14.982  31.374  30.144  45.126  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  1.23  -13.752  -14.982  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.005  0.005  0.105  29.128  28.509  41.686  99.0  29.149  99.0  28.981  0.619  -12.558  -13.177  29.128  28.509  41.686  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.619  -12.558  -13.177  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.006  0.006  0.104  27.154  27.049  38.646  99.0  27.175  99.0  27.131  0.105  -11.492  -11.597  27.154  27.049  38.646  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.105  -11.492  -11.597  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.007  0.007  0.103  25.426  25.745  35.936  99.0  25.447  99.0  25.492  -0.319  -10.51  -10.191  25.426  25.745  35.936  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.319  -10.51  -10.191  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.008  0.008  0.103  23.951  24.625  33.626  99.0  23.972  99.0  24.083  -0.674  -9.675  -9.001  23.951  24.625  33.626  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.674  -9.675  -9.001  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.009  0.009  0.102  22.701  23.651  31.616  99.0  22.722  99.0  22.878  -0.95  -8.915  -7.965  22.701  23.651  31.616  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.95  -8.915  -7.965  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.01  0.01  0.101  22.269  23.117  30.466  99.0  22.29  99.0  22.43  -0.848  -8.197  -7.349  22.269  23.117  30.466  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.848  -8.197  -7.349  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.012  0.012  0.1  21.375  22.018  28.136  99.0  21.396  99.0  21.501  -0.643  -6.761  -6.118  21.375  22.018  28.136  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.643  -6.761  -6.118  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.015  0.015  0.098  20.524  21.017  25.986  99.0  20.545  99.0  20.623  -0.493  -5.462  -4.969  20.524  21.017  25.986  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.493  -5.462  -4.969  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.02  0.02  0.095  19.661  19.836  23.286  99.0  19.682  99.0  19.698  -0.175  -3.625  -3.45  19.661  19.836  23.286  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.175  -3.625  -3.45  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.03  0.03  0.09  18.208  18.269  20.016  99.0  18.229  99.0  18.221  -0.061  -1.808  -1.747  18.208  18.269  20.016  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.061  -1.808  -1.747  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.04  0.04  0.085  16.95  17.091  17.966  99.0  16.971  99.0  16.98  -0.141  -1.016  -0.875  16.95  17.091  17.966  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.141  -1.016  -0.875  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.05  0.05  0.082  15.878  16.045  16.356  99.0  15.899  99.0  15.913  -0.167  -0.478  -0.311  15.878  16.045  16.356  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.167  -0.478  -0.311  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.06  0.06  0.079  14.965  15.133  15.126  99.0  14.986  99.0  15.001  -0.168  -0.161  0.007  14.965  15.133  15.126  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.168  -0.161  0.007  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.07  0.07  0.081  13.487  13.506  13.416  99.0  13.508  99.0  13.491  -0.019  0.071  0.09  13.487  13.506  13.416  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.019  0.071  0.09  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.072  0.072  0.083  12.943  12.855  12.776  99.0  12.964  99.0  12.924  0.088  0.167  0.079  12.943  12.855  12.776  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.088  0.167  0.079  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.075  0.075  0.089  12.187  11.928  11.756  99.0  12.208  99.0  12.129  0.259  0.431  0.172  12.187  11.928  11.756  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.259  0.431  0.172  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.08  0.08  0.099  11.438  11.081  10.796  99.0  11.459  99.0  11.356  0.357  0.642  0.285  11.438  11.081  10.796  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.357  0.642  0.285  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.09  0.09  0.121  11.157  10.553  10.298  12.944  11.178  10.376  11.014  0.604  0.859  0.255  10.746  10.416  10.27  0.161  0.069  0.077  11.177  10.573  10.491  10.687  10.364  10.231  0.352  0.496  0.144  0.124  0.188  0.065  0.603  0.865  0.261  0.193  0.254  0.06  111.0
0.1  0.1  0.133  10.69  10.087  9.829  12.477  10.712  9.906  10.547  0.603  0.861  0.258  10.221  9.763  9.608  0.233  0.176  0.124  10.719  10.116  9.852  10.013  9.595  9.475  0.457  0.612  0.155  0.061  0.111  0.052  0.603  0.867  0.265  0.417  0.536  0.119  88.0
