#Mini MPD Rad MV_j MI_c MJ_2M MH_2M MK_2M MHw JH JKs HKs medianJ medianH medianKs sigmaJ sigmaH sigmaKs maxJ maxH maxKs minJ minH minKs medianJH medianJKs medianHKs sigmaJH sigmaJKs sigmaHKs maxJH maxJKs maxHKs minJH minJKs minHKs counts
0.002  0.002  0.105  60.05  49.68  37.257  34.027  53.596  36.219  3.23  -16.339  -19.569  37.257  34.027  53.596  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  3.23  -16.339  -19.569  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.003  0.003  0.105  55.32  45.63  34.125  32.029  49.186  33.528  2.096  -15.061  -17.157  34.125  32.029  49.186  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  2.096  -15.061  -17.157  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.004  0.004  0.105  50.68  41.76  31.374  30.144  45.126  31.058  1.23  -13.752  -14.982  31.374  30.144  45.126  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  1.23  -13.752  -14.982  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.005  0.005  0.105  46.5  38.3  29.128  28.509  41.686  28.981  0.619  -12.558  -13.177  29.128  28.509  41.686  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.619  -12.558  -13.177  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.006  0.006  0.104  42.71  35.18  27.154  27.049  38.646  27.131  0.105  -11.492  -11.597  27.154  27.049  38.646  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.105  -11.492  -11.597  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.007  0.007  0.103  39.29  32.37  25.426  25.745  35.936  25.492  -0.319  -10.51  -10.191  25.426  25.745  35.936  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.319  -10.51  -10.191  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.008  0.008  0.103  36.31  29.93  23.951  24.625  33.626  24.083  -0.674  -9.675  -9.001  23.951  24.625  33.626  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.674  -9.675  -9.001  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.009  0.009  0.102  33.73  27.82  22.701  23.651  31.616  22.878  -0.95  -8.915  -7.965  22.701  23.651  31.616  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.95  -8.915  -7.965  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.01  0.01  0.101  33.05  27.06  22.269  23.117  30.466  22.43  -0.848  -8.197  -7.349  22.269  23.117  30.466  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.848  -8.197  -7.349  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.012  0.012  0.1  31.58  25.46  21.375  22.018  28.136  21.501  -0.643  -6.761  -6.118  21.375  22.018  28.136  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.643  -6.761  -6.118  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
